Relation,AUROC,AUPRC,AP@50
C0005779,0.8908478866348,0.8662630280792443,0.8609176096665007
C0011991,0.8844080534788972,0.8590102011817483,0.9663350567884812
C0011860,0.9175365194128089,0.8984718722432019,0.9010706992656337
C0038395,0.903952524765234,0.8882359116003935,0.9482127369847108
C1145670,0.8782242377595124,0.8534542563391074,0.9314807223867835
C0012833,0.8925546972033627,0.8728906584333913,0.9014578910376363
C0520474,0.8933061924048753,0.8700024726031064,0.8655965739333111
C0021400,0.9032575757575757,0.890484590657376,1.0
C0024902,0.9167817023593927,0.8891160363093027,0.873658926296775
C0043144,0.9018913903574804,0.8832238569797803,0.9359076818876128
C0085682,0.8730412416186993,0.858667063706288,0.952832038471674
C0020676,0.8997089719956568,0.8811732573815769,0.9588069436862261
C0151825,0.89156320861678,0.8691331543824006,0.9385033851249195
C0013604,0.8600907642992971,0.8328876218977277,0.9458113329533893
C0042571,0.906678550665162,0.8886598096709089,0.9149553386090403
C0009782,0.8870262390670554,0.8833432447824914,0.9269952583127761
C0008325,0.9097130477360704,0.8960143317838192,0.9324029890979156
C0013144,0.8989704407522668,0.875418201083014,0.9272609824371844
C0013362,0.8933552597136637,0.8813381217520255,1.0
C0031046,0.8867282792268719,0.8733649278045326,0.9487000566136484
C0043246,0.9281285921570843,0.8990763190306327,0.8031774950373852
C0151908,0.9004148825475227,0.8851828708808991,0.9740476177098445
C0231807,0.8975209846335482,0.8704776523425629,0.8932842357652317
C0026946,0.9119091930318729,0.9018658116257897,1.0
C0162297,0.8885121105363178,0.868885155805459,0.9663350567884812
C0235946,0.8640211130757515,0.8259014396251709,0.791166856286378
C0030554,0.8868331188827365,0.8692088517707579,0.9504134401309579
C0040034,0.8756512769908014,0.8427758151140687,0.9144348904133204
C0032285,0.9027448419125945,0.8797839429109934,0.8870509662362626
C0151723,0.9030958620477586,0.8759513792301172,0.89100353929545
C0036983,0.8926360621171905,0.8646418520178172,0.8764647914160707
C0025286,0.9334368151935719,0.9076978437629326,0.8715670031186213
C0027121,0.9074155586376433,0.886124883196975,0.9413706863762847
C0027022,0.9182692307692308,0.9057848584913183,0.7827191258451929
C0013384,0.8885730640538664,0.8510269486150661,0.7970481895116311
C0016436,0.8813643104300544,0.8623555729547254,0.8262300285558675
C0004610,0.9153043059485211,0.8936914898846349,0.911508092879036
C0003873,0.9295521729144108,0.9291110925788998,1.0
C0575090,0.9094565519544723,0.8923843970880414,1.0
C0442874,0.8890718871359091,0.870301719338457,0.9000222286725973
C0678222,0.9032473428403568,0.8791856012335534,0.9091635418245958
C0700594,0.8903898418355981,0.8572394638704288,0.8243699217687128
C0011849,0.8876212620149518,0.860975745110456,0.8551723216965396
C0024141,0.9139289411883539,0.901054329690578,0.9729515216137484
C0042029,0.907156892042853,0.8874860749563117,0.921777630062512
C0027497,0.8793983510158051,0.8573598070125709,1.0
C0262385,0.8891040944101617,0.8788694525420275,0.8886577527429815
C0002622,0.8792852472209648,0.8565348831494316,0.8579300347564264
C0917801,0.9007232852609419,0.8851524049910412,0.9429312305939719
C0020615,0.8707143433170432,0.8433782933887016,0.9309472379457411
C0011168,0.896399852998062,0.8797655736782564,0.9458887083195415
C0008033,0.882253544145891,0.8688505513701221,1.0
C0011615,0.8723360979095579,0.8353821612192502,0.6914473357825925
C0042487,0.8905051131288826,0.8637399839255883,0.9073203993556279
C0017152,0.9080100436656279,0.8930324048863607,1.0
C0009806,0.9036531846298611,0.8837072223009371,0.9787751700680271
C0036689,0.9475158442734269,0.9223321814306308,0.8805981957518977
C0026650,0.8995170777110165,0.8752210380859363,0.9093399105623888
C0042909,0.9319727891156463,0.9236710315287985,0.9283258550647888
C0038362,0.9020446656028667,0.8834667631375868,0.9232099493942194
C0029408,0.9003397012566897,0.8638602475524773,0.7463523992000048
C0037315,0.9132697342169482,0.886306172109047,0.8221399468103929
C0033687,0.8872495331801207,0.8632193259281234,0.871195137732149
C0012569,0.8869391017102669,0.8558351661686703,0.7812086405577214
C0035309,0.8696118929263227,0.848068270727242,0.8355504014882503
C0016977,0.8946336135453765,0.8662653919065639,0.8690317864668233
C0013473,0.9128580022012719,0.8984336457577838,1.0
C0004144,0.8923285803813573,0.8735521249604181,1.0
C0018681,0.8961698477790396,0.8768531191101647,0.9711857971421415
C0008350,0.9092132312024652,0.8959507101466659,0.967104287557712
C0027051,0.8795140892210489,0.8557855167649216,0.8516458004022164
C0030794,0.8976211072664361,0.874729414092334,0.885137535178685
