job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.type,train.optimizer,train.loss,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,conve.entity_embedder.regularize_weight,conve.relation_embedder.regularize_weight,conve.entity_embedder.dropout,conve.relation_embedder.dropout,conve.projection_dropout
89a4a536,decagon_multidrug_full,conve,1,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0193633605675581,0,c78e17af,512,negative_sampling,Adadelta,bce_mean,0.02048800050894933,9,16,uniform_,lp,True,3.250713314119699e-15,1.8431442152225973e-12,0.32759838784113526,0.39840902062132955,0.1088811312802136
89a4a536,decagon_multidrug_full,conve,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0011027460218926,3,a91264f5,,,,,,,,,,,,,,,
89a4a536,decagon_multidrug_full,conve,1,search,negative_sampling,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.0180595759516376,4,89cea82c,,,,,,,,,,,,,,,
