Relation,AUROC,AUPRC,AP@50
C0035258,0.971065759890829,0.9650778903392588,1.0
C0019360,0.970882192225898,0.9626551878811114,0.9750867540121387
C0013473,0.9725760397594887,0.9675835255976281,0.9787751700680271
C0020461,0.9582834203111046,0.9431289572527666,0.9609706863762847
C0162429,0.9630175106341967,0.9487377748124441,0.9717918577482021
C0032617,0.9742975635956995,0.9732405834955483,1.0
C0042769,0.9671249720802891,0.9621736916204627,1.0
C0020557,0.9808152531229455,0.9789600197164982,1.0
C0836924,0.9662134124932171,0.9522441917105945,0.9443730360905538
C0042963,0.9506365959128744,0.9297797150583558,0.973507077169304
C0015672,0.9631054480555185,0.9512963210933756,0.939015893233411
C0011880,0.9601553659848004,0.9465421679598419,0.9532483196927656
C0020651,0.9649155958679768,0.9564309591246913,0.9485952583127761
C0032227,0.9630317565911557,0.9509087360339263,1.0
C0015468,0.9816305403301527,0.977154014540513,1.0
C0020255,0.9680962647864343,0.9633419210403438,0.9774704110999933
C0031256,0.9551625833543708,0.9465596218954279,1.0
C0011630,0.9739701222272522,0.9718536572627573,0.98
C0032285,0.9653888435284788,0.9555961815782421,1.0
C0014130,0.9765357666612351,0.9719816241875635,1.0
C0018188,0.9666112043218857,0.9480843108738826,0.9316825599000776
C0025222,0.9468916648403828,0.9269491494817147,0.9113323747674116
C0042487,0.9556260028612559,0.9420176340819936,1.0
C0085615,0.96871118213343,0.9526871158092858,0.9266825599000776
C0004153,0.9733554050841339,0.9685474673701624,1.0
C0011168,0.9690021012004997,0.9594564446599878,0.9655350567884813
C0042510,0.9550140976947363,0.9399556301106234,0.9423715942842839
C0026858,0.9629851045864435,0.9466047992776452,1.0
C0043096,0.9606768289384279,0.9511724670619411,1.0
C0035078,0.9577441840933905,0.9425326073919447,0.9121390856755557
C0428977,0.9603326051245575,0.9468755185835261,1.0
C0013221,0.9509680190740051,0.9317497879967305,0.9398312717036387
C0036974,0.9613896904103892,0.9496628019425986,1.0
C0079035,0.9415669490785222,0.9155929808554366,0.8509451867881025
C0232492,0.9603704606947637,0.9494043588820913,1.0
C0013404,0.9559376777072257,0.9385821938069219,0.9074757314107681
C0018926,0.9605774221453287,0.9501557440821701,1.0
C0010054,0.9681761906933781,0.9579519228172684,0.9663350567884812
C0020541,0.9664506172839507,0.9623261558072496,0.9760745588901876
C0034063,0.9594987597014838,0.9442728087824885,0.9571155575273589
C0020295,0.9594041805169145,0.95100168191351,0.9779148555444378
C0017658,0.9743604685041665,0.9717100407939372,0.9791918367346938
C0008031,0.9618681315696798,0.9484812237750219,0.9755867540121388
C0235946,0.9573755711559672,0.9401993579401543,0.9447087473273192
C0020458,0.9594660129676871,0.9467188778721083,1.0
C0344232,0.9634328561554062,0.9514923290908224,1.0
C0020565,0.9783695541271299,0.9675332043846311,0.937638636363297
C0015230,0.9455363173451962,0.9205124335148822,0.8630903122247102
C0235527,0.9599241056967004,0.9459192083273005,0.9418730360905537
C0002170,0.9651456615978977,0.9565360628086128,1.0
C0020649,0.9603599360927093,0.9476334806869934,1.0
C0037928,0.9790427257977284,0.9780182474509312,1.0
C0006826,0.9642705768831895,0.9560736589650327,0.9755867540121388
C0242429,0.9639891915433948,0.9534649259495478,0.9755867540121388
C0341047,0.9790625,0.9773557044550911,0.9779148555444378
C0021400,0.9684825528007347,0.9614153899583604,1.0
C0016204,0.9698532037547188,0.9600688827547584,0.9745739334993182
C0018681,0.9597045225961629,0.9462505351532553,1.0
C0442874,0.9621708018970715,0.9506045275270139,1.0
C0013604,0.9536540912311477,0.9340808538716002,0.967104287557712
C0034186,0.9690876675343613,0.9650532495104455,1.0
C0005424,0.9796163634649826,0.9782940179819549,1.0
C0149512,0.9787586268609971,0.9746223748589886,1.0
C0017168,0.9697491045889223,0.9610510104149679,0.9729515216137484
C0152027,0.9614316293054788,0.9462582652159415,0.9296141421138789
