Relation,AUROC,AUPRC,AP@50
C0028754,0.9762790532879819,0.9706137963644821,1.0
C0043096,0.9592787825213609,0.9344291191009635,0.8249225515604003
C0005779,0.9667963604200384,0.9498703851427596,0.969915635851819
C0149516,0.9732921810699589,0.9674799105648203,1.0
C0023890,0.9733514286916634,0.9545881715890792,0.8997931766670396
C0023524,0.9594310243245519,0.938390553873338,0.9153959862757316
C0002871,0.9602086300670792,0.9355308481688667,0.8308902642787257
C0497156,0.9683727903739441,0.9520567127515398,0.9755867540121388
C0022660,0.9581583010684274,0.9373929006811008,0.8708737490803664
C0005747,0.9648656361751449,0.9485872090463237,0.939015893233411
C0456909,0.9614357330703485,0.9446807007216513,0.9647017234551478
C0036572,0.9539084422309502,0.9291472545839434,0.9146154677583711
C0017160,0.9689853862838044,0.959463780622976,1.0
C0006277,0.9675833724284291,0.9499626921893999,0.8729865796096969
C0042963,0.9609482357037656,0.9418112057816288,0.9352840259736342
C0006849,0.9673367346938775,0.9495289333989527,0.910015893233411
C0021311,0.9600425761200698,0.9396955238960106,0.9647017234551478
C0018944,0.9593324718755936,0.9410849447719112,1.0
C0037383,0.9648159097016931,0.949299679598499,0.9389976262188539
C0007859,0.9741355540151884,0.9660858053497775,1.0
C0007570,0.9835640138408305,0.9784456164780007,0.9711857971421415
C0039070,0.9543537869291704,0.9249294732416786,0.8730619311907232
C0019193,0.9745705452386314,0.9656524636819481,1.0
C0043144,0.9713833549245474,0.9537476124322034,0.9576304730979908
C0027497,0.9579891514446538,0.9339720612942886,0.7918922570297953
C0678222,0.9701392227029144,0.9544773890421611,0.9533515216137485
C0917801,0.9627833809867932,0.9440412775502671,0.9457699848529921
C0038379,0.9697250000000001,0.9605750410226495,0.9629230673286656
C0027404,0.9610207223449844,0.9421159859599639,0.9750867540121387
C0878544,0.9691700048069221,0.9546236641528433,0.946595258312776
C0030554,0.9584177883155749,0.9354852209741522,0.9256221981553453
C0011880,0.9654840340585351,0.9463793482511061,0.9173893233498892
C0021141,0.9497609753958159,0.9180211996323905,0.89796735602808
C0009806,0.9693462986101471,0.950980066777116,0.910015893233411
