Relation,AUROC,AUPRC,AP@50
C0028754,0.9572429129879799,0.6155010372265446,0.4603062201881451
C0043096,0.9186619463430548,0.4489538030022038,0.4806597925436261
C0005779,0.9420949932251873,0.5701352749065582,0.6233098065804942
C0149516,0.9642865004677783,0.7095105089470458,0.7852227261437874
C0023890,0.9439884728125818,0.5813996143824216,0.5874809424466902
C0023524,0.949435977792942,0.6846330098722756,0.7287695685929643
C0002871,0.9125012684526095,0.42152840956307164,0.3635897619022318
C0497156,0.9335242949522055,0.5282174211627322,0.5662955418221873
C0022660,0.9134566855860254,0.43189649102474914,0.5309340301170912
C0005747,0.9424956937129667,0.5914758460044783,0.7420045535368134
C0456909,0.9295049086715755,0.5156881916113806,0.6463232078736303
C0036572,0.9083628139409885,0.4049070275293973,0.40195562801018947
C0017160,0.9479064263284445,0.6007128357996169,0.6189894516152239
C0006277,0.9381527881807586,0.5349006851237331,0.6733130615142682
C0042963,0.908845322942875,0.4124254125930045,0.31756365655706653
C0006849,0.9397782019352467,0.5526023104130265,0.5613440102541949
C0021311,0.9262524670669885,0.4769778536736209,0.4798223827609325
C0018944,0.9357252342966453,0.5346138254911422,0.5540537980673534
C0037383,0.9470130317902415,0.6230804120685667,0.6910063138557758
C0007859,0.9479632267151933,0.5976157779527075,0.6626648969955647
C0007570,0.972327290117821,0.7704154398601002,0.7650861664740758
C0039070,0.9200220186768802,0.45196692090336954,0.5233049328666773
C0019193,0.9452490743615098,0.5940954358082207,0.5728186583392857
C0043144,0.9368620616895976,0.5234135031197645,0.5757252908863201
C0027497,0.9103357318834973,0.4206207863183739,0.3738457306646659
C0678222,0.9506531353347017,0.6538224674148381,0.8498447460275999
C0917801,0.9299251159916633,0.5081952791243876,0.6121659151274743
C0038379,0.9513070175438596,0.5977227823651031,0.4526730789767443
C0027404,0.9250935281934035,0.4853370850371956,0.34636323280249876
C0878544,0.9470502624501441,0.5936498544074704,0.6999336716885712
C0030554,0.9285911945828483,0.4862061608815502,0.34494841780722263
C0011880,0.949326522029657,0.5952635736038651,0.6643981613578238
C0021141,0.9400769774290241,0.5434065215807568,0.41584084131192034
C0009806,0.9277599922558738,0.49103474824309684,0.38608644284684446
C0085680,0.9438566303526271,0.571219688430618,0.5256893456849516
C0016034,0.986395583275235,0.8667853711481469,0.8953527873884306
C0004623,0.941412474362525,0.570660142234588,0.5006863584990859
C0018932,0.9405023493939679,0.5545516430388655,0.6485248190104386
C0020651,0.9356195057571994,0.5208903629495057,0.4491627136547694
C0024121,0.9433419983900257,0.5507797538116964,0.3845403380164618
C0030193,0.9215092425296806,0.4518803307308801,0.21587557831081583
C0265031,0.9588334146473683,0.6643820018609021,0.6191899648132376
C0011991,0.9043524959263316,0.3940810861982287,0.2091251239008657
C0037199,0.942517486932449,0.5729367240085558,0.7106165454406174
C0014868,0.9375329433887426,0.5460764057191642,0.5455821941083765
C0031212,0.9785789868026711,0.8269629853524091,0.9299034232831686
C0231218,0.8997584458301925,0.38299746069416024,0.4645552270674846
C0006852,0.9702065481202635,0.7878446818067301,0.8274133216085846
C0029443,0.9475458305322448,0.6057019732500352,0.7188084112337936
C0018808,0.9412666927893965,0.5362761986756416,0.4724618313995578
C0262613,0.9643978458851417,0.6875064595277751,0.6205377265238752
C0038454,0.9316497574741128,0.5061784001528349,0.5714736276715106
C0011175,0.915430045777254,0.42981732935415395,0.3510491167512284
C0003467,0.927890986130373,0.4942865844933435,0.5327035828963052
C0002103,0.9672172750549476,0.6946874709593515,0.6488280909093074
C0005758,0.9318524292485215,0.5332322201369425,0.6250353470474759
C0043094,0.9260211995298703,0.4848248202300425,0.4896518248684132
C0018520,0.9800089723870211,0.819847927256136,0.7962391845246196
