Relation,AUROC,AUPRC,AP@50
C0028754,0.9659177473072563,0.9570092451516945,0.98
C0043096,0.9174603138636866,0.8848810520726471,0.837791814859461
C0005779,0.9432491813767925,0.9262047924513478,1.0
C0149516,0.9541975308641976,0.9340862799618925,0.9354471397646575
C0023890,0.9533500960877554,0.9372072908307758,0.9595918367346938
C0023524,0.9580843363353253,0.942486678525749,0.907274263437412
C0002871,0.9095179278013641,0.8677940226907709,0.9157208258276754
C0497156,0.9355388674891784,0.9134409770157851,0.9711857971421415
C0022660,0.9107261737571869,0.8715548098398376,0.840595960394826
C0005747,0.9434719682232757,0.9262690461277223,0.9541824369006789
C0456909,0.9343526565581853,0.9093415113972984,0.9480952354196899
C0036572,0.9136336205907604,0.8721233356018535,0.7566830097822687
C0017160,0.9534462657267279,0.9412735554432021,1.0
C0006277,0.9426657150677448,0.9219404716728665,0.9316825599000776
C0042963,0.9099955298535204,0.8683689793398914,0.899991026470386
C0006849,0.9460428571428572,0.9294638387855849,0.9281057431647668
C0021311,0.9263895381101175,0.889454724766964,0.8272182310595048
C0018944,0.9276985241868723,0.8967704963453642,0.9629230673286656
C0037383,0.96092448266595,0.9561593652483811,1.0
C0007859,0.9524583430670073,0.937989023124059,0.920015893233411
C0007570,0.9911332179930795,0.9907668566304408,1.0
C0039070,0.9080349408448971,0.8674976007604986,0.8756335490962622
C0019193,0.9644151430150898,0.9560040824154099,1.0
C0043144,0.942017436364273,0.914635592497894,0.9263190974555577
C0027497,0.9106315621758951,0.8744192012543968,0.9038963540457872
C0678222,0.9516459256885471,0.9384128968625504,0.969915635851819
C0917801,0.9269347828363758,0.9020599170182284,0.9685593140127385
C0038379,0.9551750000000001,0.9441097607240134,0.9563804730979908
C0027404,0.9258957398391937,0.8932212139540927,0.8475251338855554
C0878544,0.9462113443358436,0.9250990456001729,0.9159033862427379
C0030554,0.9284931110757709,0.9078934118145405,0.9755867540121388
C0011880,0.9578882745227071,0.9484757970125549,1.0
C0021141,0.9360773650278497,0.9072157225844544,0.8924584689277992
C0009806,0.9285762490937417,0.8955485872333103,0.8492807556519756
C0085680,0.9463827461186264,0.9198502287277414,0.881495978320346
C0016034,0.9949333833739914,0.99477716575512,1.0
C0004623,0.9456052988968574,0.9291557763005658,1.0
C0018932,0.9476324088276367,0.9329555998289649,1.0
C0020651,0.935778323675149,0.9031790998420144,0.8399585574829839
C0024121,0.948485844383478,0.9280712015009168,0.9453357231972918
C0030193,0.9241935540344182,0.8940597324371203,0.9341208258276755
C0265031,0.9712925905895079,0.9634888047184325,1.0
C0011991,0.9081539496064239,0.869313384151381,0.8745493420258836
C0037199,0.9424228514136566,0.9186812137792619,0.9031826269204103
C0014868,0.9410612439905641,0.9238152170629033,0.9795999999999999
C0031212,0.9779704633742563,0.9748353224549173,1.0
C0231218,0.9160672734096453,0.8832007019856232,0.9256520531633651
C0006852,0.9881245890861275,0.9885514268589003,1.0
C0029443,0.9542828599400279,0.9427480092694378,1.0
C0018808,0.9552449492675494,0.9435533286557609,1.0
C0262613,0.9684540137674034,0.9624504116906947,0.976550749366378
C0038454,0.9228380470649831,0.8886658177068023,0.9300635187654167
C0011175,0.9177493763877087,0.8830307004729281,0.976550749366378
C0003467,0.9337361939416011,0.9029167246603791,0.8662969071589828
C0002103,0.9770303304662743,0.962595615949763,0.8879141818492187
C0005758,0.929901527584901,0.9073664706593659,0.9655350567884813
C0043094,0.9324637386452966,0.9019939800987993,0.7716292019113391
C0018520,0.9862125639152666,0.9861845843996816,1.0
C0037299,0.9430192217946799,0.9203943538392482,0.9403180547973373
C0017152,0.9400342241904805,0.9226027776510987,0.976550749366378
C0035222,0.9389804100068275,0.919003273763352,0.9787751700680271
C0011849,0.9326044015268384,0.9077702042687548,0.967104287557712
C0151827,0.9449649353495507,0.9227653446691959,0.913607516454617
C0041834,0.9278881920415225,0.9059666142030547,0.9711857971421415
C0002170,0.9300274027986791,0.9110444673348439,0.9441541254785798
C0003611,0.9656097733210931,0.9592508358451576,0.9740476177098445
C0015230,0.9086266781490574,0.8731464113629251,0.9176513954701648
C0041912,0.9402959264738111,0.9170167655592345,0.918435668815414
C0037315,0.9454876557169938,0.918041151681607,0.8648918057589989
C1510475,0.9612141432835044,0.9536610382638459,1.0
C0008320,0.9579536217709373,0.9467159799250802,0.9795999999999999
C0235329,0.9513054094665665,0.9321023963636317,0.9266825599000776
C0009763,0.9503182823986612,0.9392178070859721,0.98
C0012833,0.9180843841299213,0.8877794369869595,0.8899628068878984
C0037672,0.9694809534417465,0.9510543129232256,0.920015893233411
C0042769,0.9495626103835997,0.931459571396755,0.9729515216137484
C0032290,0.9409941441866886,0.9242382630928266,0.9443730360905538
C0003486,0.9623659805006152,0.9470013290514125,0.9418730360905537
C0012813,0.9582911161125829,0.9484524636585702,1.0
C0008035,0.9526356724496436,0.9425606520592529,0.9750867540121387
C0030319,0.9649798816568047,0.958505871081819,1.0
C0149725,0.95526082258269,0.9455972579173764,1.0
C0242429,0.9322017783039556,0.8946693158258936,0.7995356813483085
C0030252,0.924531187429683,0.8961059806175316,0.9588069436862261
C0035078,0.9117857842725567,0.8721845174221287,0.922248180635413
C0438215,0.9439795981262328,0.9134369672689938,0.7963844422340536
C0031154,0.9566487214689352,0.944633200807151,0.9711857971421415
C0267596,0.9317390987243613,0.9020754892148188,0.9462043282873356
C0085584,0.9365592840496315,0.9156914371553715,0.9018564503650165
C0024141,0.949767682634277,0.9335506004090007,0.930864527559454
C0015403,0.9791214582429164,0.975591573882951,1.0
C0004144,0.9403085014301413,0.9172243050525446,0.9609706863762847
C0020598,0.9312668713607326,0.900669991129648,0.9265534246616839
C0037928,0.9758991346673878,0.9706592033425839,0.9774704110999933
C0015802,0.9596228208784573,0.9518164465934175,0.9787751700680271
C0011124,0.9496543889998441,0.9348562320258049,0.9750867540121387
C0030196,0.9325308539417729,0.9080093384309309,0.927440379973527
C0034212,0.9415909211998508,0.9192419187223257,0.8905981957518976
C0018524,0.9282196409068175,0.8944034545542487,0.8101805687181072
C0027947,0.9185962998258925,0.8879848421998765,0.9004238090469263
C0025345,0.9889807162534435,0.9873820116889239,1.0
C0010054,0.9450961945839134,0.9248060411775378,0.9427038620826721
C0262431,0.9687278473534972,0.9628393832307505,1.0
C0032285,0.9088583602996457,0.8660725904410875,0.8098288359793387
C0000833,0.94777037183244,0.929331658792009,0.98
C0004245,0.9555967480898793,0.936059226076115,0.9318367802436299
C0022116,0.9447966639414647,0.9334490460513216,0.98
C0020437,0.9457591694556383,0.9349381384776493,1.0
C0016059,0.9766850321395775,0.9712154963600969,1.0
C0003123,0.9188195359689985,0.8808692546042864,0.7994829122107014
C0037763,0.9335562538140267,0.9076798885458854,0.8619212402216155
C0024117,0.9375056104920094,0.9204298058155073,1.0
C0039239,0.9403790053443487,0.9223282657266687,1.0
C0178879,0.9540012602394454,0.9218288245488949,0.8630093916378765
C0235527,0.9634932204174186,0.9590826783858509,1.0
C0009917,0.980494101617125,0.9777019046853461,1.0
C0020443,0.9404392715327996,0.9170064141352201,0.9214920866630298
C0008325,0.949969281510703,0.9189178721956754,0.8104176520089257
C0398353,0.9257286596952011,0.8955824785669988,0.855024645861383
C0004093,0.9208092729013375,0.8807010750662843,0.7932751110443328
C0030305,0.9275647376960519,0.9008464862877468,1.0
C0151706,0.9575892857142857,0.9443687273411399,0.9717918577482021
C0031039,0.9393410681762756,0.9138046774044923,0.8870455591418869
C0025222,0.9410446343779677,0.9187739117229032,0.9371662436751089
C0030552,0.9575409365124965,0.9471365422302593,1.0
C0020461,0.9391816909587206,0.9178653179912876,0.9770158656454478
C0011860,0.9572757976300639,0.9412075273415997,0.9787751700680271
C0043352,0.9416923857834485,0.921499869906673,0.9685593140127385
C0151723,0.9499267120175208,0.9206127949546974,0.8279583441958515
C0232492,0.924459595880977,0.8908579096709716,0.9276796813225846
C0027339,0.9651707621824239,0.9469657465838202,0.920015893233411
C0085649,0.923706794667302,0.8940156277728252,0.9440837473273193
C0029878,0.9813917769376181,0.9791476118667958,1.0
C0015256,0.9702618764815073,0.965897217049223,1.0
C0007642,0.9324163234750783,0.9072825455425435,1.0
C0019322,0.9478013148283418,0.9038317205732365,0.7958560577741016
C0019112,0.9554586792162487,0.9399359732789185,0.9723800930423198
C0040822,0.9197487789535648,0.887025856583094,0.9779148555444378
C0006384,0.9764922591114424,0.9716631246362502,1.0
C0011609,0.9519717464039579,0.9227699304582759,0.8289690361215908
C0424230,0.9663628472222222,0.9646412235991564,0.9779148555444378
C0014863,0.9659099693370095,0.9613814910213334,1.0
C0019291,0.9589191177763836,0.9492037442532383,1.0
C0001623,0.944077837746669,0.9319702566186372,1.0
C0085593,0.9287299173553719,0.9036654908679804,0.9760745588901876
C0020538,0.9170056051316295,0.8748018442322303,0.8607933135967589
C0152032,0.9722486366900193,0.9556316487085568,0.9295610887221427
C0015672,0.918393261649525,0.8884803978891879,0.967104287557712
C0000731,0.9287627706482096,0.8956901968862601,0.8806730513438442
C0027796,0.9623726869446249,0.9502044387893622,0.9549100493552608
C0003811,0.9225209583132317,0.8954781177456309,1.0
C0428977,0.919845213297431,0.8858107943370773,0.9291097724895178
C0042029,0.9245473195081629,0.894581667448059,0.904850171028603
C0020440,0.9700200850661626,0.9587422345129422,0.9484857536966809
C0035410,0.9280843426164807,0.9099011001277432,0.9104707065938239
C0037995,0.9907440370238519,0.9912640868479318,0.9783496381531335
C0011615,0.9056418114804212,0.8691996379883367,0.9755867540121388
C0039231,0.91023935804064,0.8738721579853272,0.9085786725872387
C0001339,0.9399231974963342,0.9166937433838094,0.934733864470808
C0006267,0.9606927864503622,0.9462031704875032,0.9504134401309579
C0026821,0.974418776342989,0.9725308556723241,1.0
