Relation,AUROC,AUPRC,AP@50
C0005779,0.938864372012496,0.9125406453507344,0.8948340200986423
C0011991,0.9026023056401603,0.8679159424177851,0.9219215942842838
C0011860,0.9457249693046098,0.921228748236187,0.8805551243259017
C0038395,0.9403618797126639,0.9164575498055553,0.9536185683360862
C1145670,0.9129810159860634,0.8795352673647174,0.8193734501335659
C0012833,0.90723430697126,0.8695040403774908,0.7827871575074891
C0520474,0.9253876059007133,0.8936273979688008,0.848787549790412
C0021400,0.9323255280073461,0.9103664738093138,0.9740476177098445
C0024902,0.9540279378427325,0.9419777122148886,0.9770158656454478
C0043144,0.935773257238892,0.915866905204619,0.9418730360905537
C0085682,0.9518161045836506,0.9474652713968563,1.0
C0020676,0.949691926971541,0.9279623770841975,0.920015893233411
C0151825,0.9410367063492064,0.9295829342913381,0.9740476177098445
C0013604,0.8991781227269137,0.8540714847233783,0.8565237273555775
C0042571,0.9332978523306316,0.9093748915247182,0.939015893233411
C0009782,0.9573094543940025,0.9466217236118003,0.9340185683360862
C0008325,0.9472889200949732,0.9290426099681082,0.9356825599000778
C0013144,0.9116040983860795,0.8812842429154375,0.9062418231706473
C0013362,0.9306239471795963,0.9138078100401258,0.9599180547973373
C0031046,0.9500727153312066,0.9406780093937159,0.9685593140127385
C0043246,0.9508043291185357,0.9250852174979327,0.9043564503650166
C0151908,0.9266770276419821,0.8980796984991711,0.9099443247630942
C0231807,0.9387400557593982,0.9097490976479041,0.8369569112483067
C0026946,0.9404421586215761,0.9242880783865774,0.9599180547973373
C0162297,0.9254666413647628,0.8980831533376095,0.8688333737684105
C0235946,0.9315094273559638,0.9067180266054606,0.8867926485589704
C0030554,0.9190521765530801,0.8888134706517208,0.8356496475638121
C0040034,0.8957398479128214,0.8624478030595776,0.9371186280254777
C0032285,0.9063230270720943,0.8757418312834171,1.0
C0151723,0.9417146996217725,0.9230613983714744,0.9529332334882009
C0036983,0.9318721456927074,0.9097790766769637,0.8887058778553109
C0025286,0.9700054784514244,0.9648345771104441,1.0
C0027121,0.9316579325465704,0.905469340558025,0.9222428128974003
C0027022,0.9552514792899408,0.9526343759747755,0.8718096277841876
C0013384,0.9252855701272109,0.8948655031427643,0.9504134401309579
C0016436,0.9583362756867453,0.9465568068802412,0.9369173593069676
C0004610,0.9441826265683989,0.9214241244180085,0.8466984531334899
C0003873,0.9493110926169532,0.9408073874338018,1.0
C0575090,0.9190453740577407,0.8916239575825731,0.9565589126316842
C0442874,0.907591185033674,0.8702507221835815,0.9018824885197227
C0678222,0.941382257116915,0.9240410598644638,0.973507077169304
C0700594,0.9529472042771218,0.9317014949883256,0.9159356688154141
C0011849,0.9300039431786717,0.902506574142583,0.8971872809754297
C0024141,0.9432558521249462,0.9210597653473069,0.9120635210720873
C0042029,0.9191512577450752,0.8858406656161197,0.8941046580396949
C0027497,0.8908521516742703,0.8511278384531297,1.0
